XMin,YMin,XMax,YMax,Conf,LabelName,ImageID
46.328887939453125,111.13813018798828,222.0143585205078,211.0,0.8247009515762329,pothole,900.jpg
39.317848205566406,66.69673156738281,108.6560287475586,101.53783416748047,0.6932889223098755,pothole,900.jpg
0.0,9.80247688293457,20.278169631958008,38.69564437866211,0.2945088744163513,pothole,900.jpg
268.923095703125,118.38361358642578,989.1165771484375,498.2164611816406,0.9139424562454224,pothole,1014.jpg
61.015663146972656,257.8896789550781,298.47796630859375,338.0692138671875,0.7663087844848633,pothole,1014.jpg
222.33241271972656,128.47686767578125,359.9686584472656,224.1532745361328,0.8849089741706848,pothole,1067.jpg
239.30160522460938,260.72381591796875,587.5936889648438,468.261474609375,0.868922770023346,pothole,1000.jpg
203.86219787597656,275.28717041015625,269.41790771484375,332.2785339355469,0.7497814893722534,pothole,798.jpg
40.244361877441406,51.80387878417969,346.06591796875,209.66757202148438,0.8032596111297607,pothole,816.jpg
428.6094665527344,232.4480438232422,591.3922119140625,307.07196044921875,0.9127287864685059,pothole,1054.jpg
259.1592102050781,293.5091247558594,587.5306396484375,485.1776123046875,0.9032778739929199,pothole,1054.jpg
368.37310791015625,271.5037841796875,438.9821472167969,317.0389099121094,0.8325795531272888,pothole,1054.jpg
255.6894989013672,257.8187561035156,317.2135009765625,289.8275451660156,0.7651808261871338,pothole,1054.jpg
137.02540588378906,242.03677368164062,213.35211181640625,271.1407470703125,0.667227029800415,pothole,1054.jpg
255.7494659423828,212.3469696044922,328.69525146484375,238.59495544433594,0.639991044998169,pothole,1054.jpg
85.58502197265625,426.1894226074219,297.42596435546875,537.3367309570312,0.4177824854850769,pothole,1054.jpg
238.0269775390625,158.82711791992188,404.690673828125,278.43402099609375,0.7243238687515259,pothole,1129.jpg
315.499755859375,177.56008911132812,449.8923645019531,265.7576599121094,0.8102187514305115,pothole,1032.jpg
0.0,64.8548355102539,294.0,183.36607360839844,0.8207036256790161,pothole,860.jpg
0.15080539882183075,21.62007713317871,342.21240234375,221.53564453125,0.8540298938751221,pothole,1097.jpg
25.858821868896484,94.39599609375,289.52734375,137.33396911621094,0.6062002182006836,pothole,1114.jpg
290.3990173339844,211.2608184814453,812.045654296875,458.60894775390625,0.908846914768219,pothole,1047.jpg
481.76287841796875,34.15034484863281,599.4927368164062,69.50172424316406,0.6992683410644531,pothole,1047.jpg
54.624759674072266,41.800228118896484,685.2825317382812,385.8973693847656,0.9376985430717468,pothole,1011.jpg
360.4540710449219,339.09564208984375,784.0615844726562,425.8087158203125,0.8239652514457703,pothole,995.jpg
215.4755096435547,204.79417419433594,502.5624694824219,476.28277587890625,0.8574305772781372,pothole,873.jpg
67.75617980957031,91.3808822631836,349.62518310546875,189.93002319335938,0.9154658913612366,pothole,838.jpg
2.7761244773864746,69.36982727050781,85.63795471191406,107.95953369140625,0.8544550538063049,pothole,867.jpg
45.67717742919922,129.6620635986328,77.7416000366211,144.1947021484375,0.6461136341094971,pothole,867.jpg
88.95226287841797,131.9578094482422,108.99403381347656,144.5076141357422,0.5219778418540955,pothole,867.jpg
165.2877197265625,85.34519958496094,183.91696166992188,104.89513397216797,0.39585158228874207,pothole,867.jpg
109.1810073852539,133.70455932617188,129.31398010253906,147.96250915527344,0.3901945948600769,pothole,867.jpg
16.32912254333496,59.068416595458984,42.444332122802734,68.00224304199219,0.3306260108947754,pothole,867.jpg
163.6853485107422,82.96634674072266,204.84902954101562,106.0382080078125,0.30209678411483765,pothole,867.jpg
0.4432680010795593,128.2388916015625,31.17816162109375,143.54083251953125,0.3014255166053772,pothole,867.jpg
271.5577697753906,157.1109161376953,411.59234619140625,247.7224884033203,0.8831448554992676,pothole,716.jpg
144.1048126220703,134.12185668945312,250.83799743652344,168.47215270996094,0.8722411394119263,pothole,716.jpg
347.14874267578125,97.78682708740234,418.06793212890625,119.96958923339844,0.7699505090713501,pothole,716.jpg
498.52215576171875,104.77435302734375,793.2042846679688,238.10289001464844,0.7691012620925903,pothole,956.jpg
91.98297882080078,174.3847198486328,170.122802734375,218.2284393310547,0.8410562872886658,pothole,1151.jpg
3.2244510650634766,112.86518859863281,42.709320068359375,140.8072509765625,0.8113192915916443,pothole,1151.jpg
145.79396057128906,93.34564971923828,183.73959350585938,114.2506332397461,0.6896357536315918,pothole,1151.jpg
44.52199935913086,166.35443115234375,205.6116485595703,230.75865173339844,0.4811806380748749,pothole,1151.jpg
0.0,97.51573181152344,55.12272262573242,156.9528045654297,0.4580809473991394,pothole,1151.jpg
135.84201049804688,37.305274963378906,187.1620635986328,60.015995025634766,0.437827467918396,pothole,1151.jpg
133.81045532226562,163.3525390625,180.8914031982422,186.5543670654297,0.4008355438709259,pothole,1151.jpg
134.00802612304688,165.24363708496094,199.7273406982422,212.90167236328125,0.28323519229888916,pothole,1151.jpg
195.18536376953125,160.7314453125,247.94473266601562,171.01878356933594,0.5910139679908752,pothole,700.jpg
180.2899627685547,202.4810791015625,447.963134765625,318.15167236328125,0.9016228318214417,pothole,1216.jpg
78.17247772216797,128.67645263671875,368.95233154296875,200.524169921875,0.73521488904953,pothole,1070.jpg
123.26661682128906,106.09367370605469,259.96612548828125,132.0695343017578,0.5562978386878967,pothole,1070.jpg
5.178862571716309,356.7405090332031,450.0,450.0,0.6904268860816956,pothole,747.jpg
241.66761779785156,82.01946258544922,447.4792175292969,306.3169860839844,0.7816545367240906,pothole,1027.jpg
187.23944091796875,285.60052490234375,571.0447998046875,412.9058532714844,0.846585214138031,pothole,1160.jpg
90.89141082763672,164.9209442138672,455.59698486328125,299.95050048828125,0.9039677381515503,pothole,749.jpg
250.72154235839844,144.85630798339844,380.8891296386719,186.7619171142578,0.6701632738113403,pothole,749.jpg
113.16252899169922,140.15663146972656,242.13926696777344,335.69049072265625,0.8387646675109863,pothole,907.jpg
229.1318359375,488.5746765136719,383.6802062988281,596.1192626953125,0.7597882747650146,pothole,833.jpg
115.89808654785156,35.38984298706055,249.5051727294922,120.3788070678711,0.9143484830856323,pothole,1118.jpg
232.2031707763672,226.5203399658203,381.9260559082031,279.5361328125,0.8236716985702515,pothole,797.jpg
375.6688232421875,508.6893005371094,1457.755615234375,751.667724609375,0.8659301400184631,pothole,856.jpg
0.3281879425048828,427.4873046875,300.06195068359375,600.9164428710938,0.2739514708518982,pothole,856.jpg
386.5679626464844,886.088623046875,877.6475219726562,1442.9049072265625,0.9002697467803955,pothole,931.jpg
598.9783935546875,617.7323608398438,757.5073852539062,713.3859252929688,0.8934201002120972,pothole,931.jpg
431.2178649902344,457.9062194824219,596.2845458984375,543.2125854492188,0.7778701186180115,pothole,931.jpg
276.5335388183594,592.2568359375,446.9358825683594,677.9964599609375,0.7451098561286926,pothole,931.jpg
501.12359619140625,220.96067810058594,656.2843627929688,279.69171142578125,0.5575101971626282,pothole,931.jpg
490.7538757324219,554.7957763671875,601.645751953125,613.6686401367188,0.5515916347503662,pothole,931.jpg
10.476207733154297,227.94078063964844,302.79290771484375,324.9995422363281,0.4209374487400055,pothole,931.jpg
542.9588623046875,283.88299560546875,616.6097412109375,312.39971923828125,0.37750500440597534,pothole,931.jpg
506.36480712890625,236.97496032714844,592.0844116210938,272.572265625,0.3602319061756134,pothole,931.jpg
96.19184112548828,87.96493530273438,312.4503479003906,207.827392578125,0.8901445269584656,pothole,903.jpg
252.6132049560547,0.0,398.1407775878906,148.73812866210938,0.5424917936325073,pothole,903.jpg
166.22000122070312,218.6638946533203,372.99566650390625,314.82110595703125,0.7780699729919434,pothole,894.jpg
177.5543670654297,437.0312194824219,330.96234130859375,512.2033081054688,0.7186214923858643,pothole,894.jpg
154.1240997314453,505.834716796875,335.8649597167969,552.3197021484375,0.2914520800113678,pothole,894.jpg
200.7544403076172,177.38638305664062,447.30615234375,369.1189880371094,0.733088493347168,pothole,813.jpg
328.1862487792969,178.1090087890625,448.3392639160156,326.8199157714844,0.38538601994514465,pothole,813.jpg
2.2078871726989746,63.47365188598633,440.5029296875,289.1843566894531,0.9194980263710022,pothole,1085.jpg
0.023911893367767334,72.34008026123047,16.36661720275879,91.68144989013672,0.3733847439289093,pothole,1085.jpg
76.13150024414062,93.86824798583984,311.2364196777344,162.36122131347656,0.8609698414802551,pothole,1225.jpg
96.02194213867188,203.72689819335938,340.63714599609375,303.3275146484375,0.7966424226760864,pothole,753.jpg
276.0647888183594,245.9356689453125,471.811279296875,400.3819885253906,0.8466699719429016,pothole,837.jpg
275.23077392578125,352.6401672363281,446.8545227050781,534.2916870117188,0.6827662587165833,pothole,794.jpg
227.7999267578125,17.760929107666016,324.2196960449219,118.9271469116211,0.47128069400787354,pothole,794.jpg
153.2290496826172,191.91722106933594,418.935791015625,417.2485046386719,0.697420060634613,pothole,944.jpg
213.88031005859375,303.6040344238281,411.9149475097656,413.381103515625,0.3867729902267456,pothole,944.jpg
6.0686750411987305,170.3151397705078,110.151123046875,214.06739807128906,0.887373149394989,pothole,1201.jpg
162.93849182128906,203.76390075683594,258.0156555175781,247.30482482910156,0.8501994609832764,pothole,1201.jpg
200.55490112304688,156.444580078125,304.2729797363281,183.74765014648438,0.8130509853363037,pothole,1201.jpg
310.9388427734375,186.91639709472656,398.5653076171875,229.07052612304688,0.7591939568519592,pothole,1201.jpg
125.95748138427734,114.09663391113281,196.58546447753906,140.5698699951172,0.6971834897994995,pothole,1201.jpg
336.6588439941406,128.47474670410156,398.7109375,147.20449829101562,0.350345253944397,pothole,1201.jpg
23.884519577026367,133.24961853027344,47.31694030761719,140.57569885253906,0.2704758048057556,pothole,1201.jpg
127.6431884765625,134.2239227294922,229.2287139892578,206.06277465820312,0.8509665727615356,pothole,732.jpg
0.0,86.08517456054688,26.631900787353516,106.11448669433594,0.26551347970962524,pothole,732.jpg
207.1787567138672,404.2851257324219,1065.047119140625,607.41748046875,0.8940237760543823,pothole,728.jpg
313.8766174316406,292.31683349609375,833.9548950195312,397.215576171875,0.8467034101486206,pothole,728.jpg
260.5643005371094,229.54769897460938,589.9845581054688,271.9313659667969,0.5424001812934875,pothole,728.jpg
471.4134521484375,156.08094787597656,619.5960083007812,195.91729736328125,0.3165437579154968,pothole,728.jpg
47.85899353027344,87.75386047363281,451.5570983886719,300.0,0.9335768222808838,pothole,1140.jpg
14.947946548461914,312.70257568359375,123.08348083496094,363.38543701171875,0.7520884275436401,pothole,850.jpg
122.00204467773438,281.0158386230469,348.3894958496094,342.048583984375,0.6173190474510193,pothole,850.jpg
70.95225524902344,176.39060974121094,611.64404296875,292.11785888671875,0.8790065050125122,pothole,909.jpg
337.1176452636719,467.3014221191406,491.2484130859375,536.4204711914062,0.6987705230712891,pothole,854.jpg
314.22454833984375,21.41769790649414,492.1441345214844,233.77108764648438,0.9184842705726624,pothole,1144.jpg
277.32421875,287.59368896484375,804.1407470703125,526.266845703125,0.9085928201675415,pothole,1006.jpg
495.2171630859375,107.32646942138672,613.9903564453125,142.06088256835938,0.5476630330085754,pothole,1006.jpg
190.58660888671875,264.03778076171875,450.8011474609375,383.08209228515625,0.827499508857727,pothole,831.jpg
0.2971664071083069,227.50657653808594,87.99673461914062,258.08544921875,0.8202629685401917,pothole,701.jpg
273.7970886230469,112.25538635253906,338.33135986328125,136.5989227294922,0.8153963088989258,pothole,701.jpg
25.83397102355957,143.3194580078125,88.9278793334961,159.69650268554688,0.7112343907356262,pothole,701.jpg
114.48100280761719,153.23670959472656,235.61456298828125,191.40525817871094,0.4930998682975769,pothole,701.jpg
0.0,159.84671020507812,35.32516860961914,179.72996520996094,0.46120309829711914,pothole,701.jpg
0.0,80.27391052246094,40.4042854309082,102.20713806152344,0.29873016476631165,pothole,701.jpg
4.234152793884277,196.67486572265625,132.6019287109375,225.3138427734375,0.290888249874115,pothole,701.jpg
64.58940887451172,197.40121459960938,133.65914916992188,217.77122497558594,0.26824572682380676,pothole,701.jpg
104.4981460571289,221.1641845703125,203.22836303710938,261.0223388671875,0.8411605358123779,pothole,1169.jpg
